action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19070442,[],CHEMBL4361636,Antagonist activity at TLR4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C,,,CHEMBL4359843,J Med Chem,2019,"{'bei': '3.07', 'le': None, 'lle': None, 'sei': None}",CHEMBL4463337,,CHEMBL4463337,4.40,0,http://www.openphacts.org/units/Nanomolar,3181728,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,40.0
,,19070443,[],CHEMBL4361636,Antagonist activity at TLR4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(C)C)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C)NC1=O,,,CHEMBL4359843,J Med Chem,2019,"{'bei': '3.19', 'le': None, 'lle': None, 'sei': None}",CHEMBL4436411,,CHEMBL4436411,4.60,0,http://www.openphacts.org/units/Nanomolar,3181726,=,1,1,=,,IC50,nM,,25000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,25.0
,,19070444,[],CHEMBL4361637,Antagonist activity at TLR4 (unknown origin) assessed as inhibition of proinflammatory cytokines,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C,,,CHEMBL4359843,J Med Chem,2019,"{'bei': '3.28', 'le': None, 'lle': None, 'sei': None}",CHEMBL4463337,,CHEMBL4463337,4.70,0,http://www.openphacts.org/units/Nanomolar,3181728,=,1,1,=,,IC50,nM,,20000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,20.0
,,19070445,[],CHEMBL4361637,Antagonist activity at TLR4 (unknown origin) assessed as inhibition of proinflammatory cytokines,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(C)C)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C)NC1=O,,,CHEMBL4359843,J Med Chem,2019,"{'bei': '3.67', 'le': None, 'lle': None, 'sei': None}",CHEMBL4436411,,CHEMBL4436411,5.30,0,http://www.openphacts.org/units/Nanomolar,3181726,=,1,1,=,,IC50,nM,,5000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.0
,,19095243,[],CHEMBL4367443,Inhibition of TLR4 in human monocytes assessed as reduction in LPS-induced TNFalpha production,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)S(=O)(=O)c1cc2c(Nc3ccc4scnc4c3)ncnc2cc1OCCO,,,CHEMBL4364295,J Med Chem,2019,,CHEMBL4514780,,CHEMBL4514780,,0,http://www.openphacts.org/units/Nanomolar,3185607,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,19142876,[],CHEMBL4376793,Inhibition of human TLR4 expressed in HEK-Blue cells assessed as decrease in LPS-induced TLR4 response incubated for 1 hr followed by LPS stimulation and further incubated for 22 hrs by cell based reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1=CCCCC1S(=O)(=O)Nc1ccc(F)cc1Cl,,,CHEMBL4373749,ACS Med Chem Lett,2020,"{'bei': '20.45', 'le': '0.44', 'lle': '4.14', 'sei': '10.21'}",CHEMBL426184,,CHEMBL426184,7.40,0,http://www.openphacts.org/units/Nanomolar,3194772,=,1,1,=,,IC50,nM,,40.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.04
,,19142877,[],CHEMBL4376793,Inhibition of human TLR4 expressed in HEK-Blue cells assessed as decrease in LPS-induced TLR4 response incubated for 1 hr followed by LPS stimulation and further incubated for 22 hrs by cell based reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1=CCCCC1S(=O)(=O)N(C(=O)OCc1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1Cl,,,CHEMBL4373749,ACS Med Chem Lett,2020,"{'bei': '10.29', 'le': '0.21', 'lle': '0.67', 'sei': '4.18'}",CHEMBL4568204,,CHEMBL4568204,5.57,0,http://www.openphacts.org/units/Nanomolar,3194773,=,1,1,=,,IC50,nM,,2701.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.701
,,19142878,[],CHEMBL4376793,Inhibition of human TLR4 expressed in HEK-Blue cells assessed as decrease in LPS-induced TLR4 response incubated for 1 hr followed by LPS stimulation and further incubated for 22 hrs by cell based reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1=CCCCC1S(=O)(=O)N(Cc1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1Cl,,,CHEMBL4373749,ACS Med Chem Lett,2020,"{'bei': '11.57', 'le': '0.24', 'lle': '0.98', 'sei': '5.38'}",CHEMBL4538376,,CHEMBL4538376,5.75,0,http://www.openphacts.org/units/Nanomolar,3194774,=,1,1,=,,IC50,nM,,1785.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.785
,,19142879,[],CHEMBL4376793,Inhibition of human TLR4 expressed in HEK-Blue cells assessed as decrease in LPS-induced TLR4 response incubated for 1 hr followed by LPS stimulation and further incubated for 22 hrs by cell based reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C#CCN(c1ccc(F)cc1Cl)S(=O)(=O)C1CCCC=C1C(=O)OCC,,,CHEMBL4373749,ACS Med Chem Lett,2020,"{'bei': '16.20', 'le': '0.34', 'lle': '3.19', 'sei': '10.17'}",CHEMBL4450337,,CHEMBL4450337,6.48,0,http://www.openphacts.org/units/Nanomolar,3194775,=,1,1,=,,IC50,nM,,334.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.334
,,19142880,[],CHEMBL4376793,Inhibition of human TLR4 expressed in HEK-Blue cells assessed as decrease in LPS-induced TLR4 response incubated for 1 hr followed by LPS stimulation and further incubated for 22 hrs by cell based reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C#CCOC(=O)N(c1ccc(F)cc1Cl)S(=O)(=O)C1CCCC=C1C(=O)OCC,,,CHEMBL4373749,ACS Med Chem Lett,2020,"{'bei': '12.19', 'le': '0.25', 'lle': '1.98', 'sei': '6.01'}",CHEMBL4436615,,CHEMBL4436615,5.41,0,http://www.openphacts.org/units/Nanomolar,3194776,=,1,1,=,,IC50,nM,,3897.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.897
,,20678542,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1cc(-c2ccc3nc(N4CCN(C5CCC5)CC4)ncc3c2)ccc1=O,,,CHEMBL4619804,J Med Chem,2020,"{'bei': '15.59', 'le': '0.29', 'lle': '3.18', 'sei': '10.79'}",CHEMBL4646719,,CHEMBL4646719,5.85,0,http://www.openphacts.org/units/Nanomolar,3482321,=,1,1,=,,IC50,nM,,1400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.4
,,20678548,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2ccc(=O)n(C)c2)cc2cnc(N3CCN(C(C)C)CC3)nc12,,,CHEMBL4619804,J Med Chem,2020,"{'bei': '13.85', 'le': '0.26', 'lle': '2.40', 'sei': '9.64'}",CHEMBL4637821,,CHEMBL4637821,5.23,0,http://www.openphacts.org/units/Nanomolar,3482322,=,1,1,=,,IC50,nM,,5900.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.9
,,20678553,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2ccc(=O)n(C)c2)cc2cn(C3CCNCC3)nc12,,,CHEMBL4619804,J Med Chem,2020,"{'bei': '17.98', 'le': '0.33', 'lle': '3.17', 'sei': '11.18'}",CHEMBL4639145,,CHEMBL4639145,5.80,0,http://www.openphacts.org/units/Nanomolar,3482323,=,1,1,=,,IC50,nM,,1600.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.6
,,20678557,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1ccc(-c2cc(C(F)(F)F)c3nn([C@H]4CCNC[C@@H]4F)cc3c2)c2n1CCC2,,,CHEMBL4619804,J Med Chem,2020,,CHEMBL4641633,,CHEMBL4641633,,0,http://www.openphacts.org/units/Nanomolar,3482345,>,1,1,>,,IC50,nM,,6500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,6.5
,,20678559,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2cc(C)c3nn(C4CCNCC4)cc3c2)cn(C)c1=O,,,CHEMBL4619804,J Med Chem,2020,"{'bei': '19.62', 'le': '0.36', 'lle': '3.66', 'sei': '12.73'}",CHEMBL4643502,,CHEMBL4643502,6.60,0,http://www.openphacts.org/units/Nanomolar,3482324,=,1,1,=,,IC50,nM,,250.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.25
,,20678564,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(=O)n(C)cc1-c1cc(C)c2nn(C3CCNCC3)cc2c1,,,CHEMBL4619804,J Med Chem,2020,,CHEMBL4642538,,CHEMBL4642538,,0,http://www.openphacts.org/units/Nanomolar,3482325,>,1,1,>,,IC50,nM,,4200.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.2
,,20678569,[],CHEMBL4622223,Antagonist activity at TLR4 in human PBMC assessed as inhibition of LPS-induced TNFalpha production preincubated for 30 mins followed by LPS addition and measured after 20 hrs by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCNCC3)nc12,,,CHEMBL4619804,J Med Chem,2020,,CHEMBL4641604,,CHEMBL4641604,,0,http://www.openphacts.org/units/Nanomolar,3482326,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,20680527,[],CHEMBL4622744,Antagonist activity at human TLR4 overexpressed in HEK-Blue cells assessed as inhibition of LPD-RK induced NFkappaB and AP-1 activation preincubated for 30 mins followed by LPD-RK stimulation measured after 22 hrs by quanti-blue SEAP assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCN1CCC(c2ccc3[nH]c(-c4ccc(OC)c(OC)c4)c(C(C)C)c3c2)CC1,,,CHEMBL4619828,ACS Med Chem Lett,2020,"{'bei': '11.07', 'le': '0.21', 'lle': '-0.55', 'sei': '9.74'}",CHEMBL4636498,,CHEMBL4636498,4.82,0,http://www.openphacts.org/units/Nanomolar,3482825,=,1,1,=,,IC50,nM,,15100.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,nM,UO_0000065,,15100.0
,,20680528,[],CHEMBL4622744,Antagonist activity at human TLR4 overexpressed in HEK-Blue cells assessed as inhibition of LPD-RK induced NFkappaB and AP-1 activation preincubated for 30 mins followed by LPD-RK stimulation measured after 22 hrs by quanti-blue SEAP assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCN1CCC(c2ccc3[nH]c(-c4ccc(OC)c(OC)c4)c(C)c3c2)CC1,,,CHEMBL4619828,ACS Med Chem Lett,2020,"{'bei': '11.84', 'le': '0.22', 'lle': '0.26', 'sei': '9.74'}",CHEMBL4647818,,CHEMBL4647818,4.83,0,http://www.openphacts.org/units/Nanomolar,3482807,=,1,1,=,,IC50,nM,,14970.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,nM,UO_0000065,,14970.0
"{'action_type': 'MODULATOR', 'description': 'Effects the normal functioning of a protein in some way e.g., mixed agonist/antagonist or unclear whether action is positive or negative', 'parent_type': 'OTHER'}",,22482155,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '20.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '20.0'}]",CHEMBL4687758,Modulation of TLR4 in human THP1 cells assessed as reduction in LPS-induced TLR4 expression pretreated for 2 hrs followed by LPS challenge and measured after 18 hrs by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(\C)CC[C@@H]12,,,CHEMBL4680280,J Med Chem,2020,"{'bei': '23.57', 'le': '0.44', 'lle': '3.09', 'sei': '15.08'}",CHEMBL465158,,CHEMBL465158,5.85,0,http://www.openphacts.org/units/Nanomolar,3524114,=,1,1,=,,IC50,nM,,1400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22946963,[],CHEMBL4765527,Inhibition of human TLR4 stably expressed in HEK293 cells cotransfected with secreted alkaline phosphatase assessed as assessed as inhibition of LPS-induced NF-kappaB activation by quanti-blue SEAP reporter gene based spectrophotometric method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCn1cc(-c2ccccc2OCc2ccccc2)nc1N.Cl,,,CHEMBL4765226,J Med Chem,2016,"{'bei': '16.75', 'le': '0.31', 'lle': '0.72', 'sei': '10.59'}",CHEMBL4795714,,CHEMBL4803937,5.62,0,http://www.openphacts.org/units/Nanomolar,3563917,=,1,1,=,,IC50,nM,,2400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235335,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1CCC2C(=O)CC(=O)C=C21,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '29.11', 'le': '0.55', 'lle': '3.46', 'sei': '16.39'}",CHEMBL4874833,,CHEMBL4874833,5.60,0,http://www.openphacts.org/units/Nanomolar,3614505,=,1,1,=,,IC50,nM,,2530.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.53
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235336,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C=C2C(CC[C@@H]2Cl)C(=O)C1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '30.15', 'le': '0.63', 'lle': '4.10', 'sei': '16.31'}",CHEMBL4862882,,CHEMBL4862882,5.57,0,http://www.openphacts.org/units/Nanomolar,3614506,=,1,1,=,,IC50,nM,,2710.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.71
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235337,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1CCC2C(=O)CCC(=O)C=C21,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '26.90', 'le': '0.51', 'lle': '3.02', 'sei': '16.26'}",CHEMBL4862756,,CHEMBL4862756,5.55,0,http://www.openphacts.org/units/Nanomolar,3614507,=,1,1,=,,IC50,nM,,2820.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.82
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235338,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H]1CCCC2C(=O)CC(=O)C=C21,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '24.60', 'le': '0.47', 'lle': '4.38', 'sei': '9.62'}",CHEMBL4857883,,CHEMBL4857883,5.81,0,http://www.openphacts.org/units/Nanomolar,3614508,=,1,1,=,,IC50,nM,,1540.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.54
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235339,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC1CCC([C@@H]2CCC3=CC(=O)CC(=O)C3C2)CC1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '21.28', 'le': '0.40', 'lle': '1.66', 'sei': '17.98'}",CHEMBL4863840,,CHEMBL4863840,6.14,0,http://www.openphacts.org/units/Nanomolar,3614509,=,1,1,=,,IC50,nM,,730.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.73
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235340,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C=C2CC[C@@H](NC(=O)OCc3ccccc3)CC2C(=O)C1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '19.95', 'le': '0.37', 'lle': '3.70', 'sei': '8.63'}",CHEMBL4875156,,CHEMBL4875156,6.25,0,http://www.openphacts.org/units/Nanomolar,3614510,=,1,1,=,,IC50,nM,,560.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.56
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235341,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C=C2CCCCC2C(=O)CC1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '32.17', 'le': '0.60', 'lle': '3.69', 'sei': '16.79'}",CHEMBL4858342,,CHEMBL4858342,5.73,0,http://www.openphacts.org/units/Nanomolar,3614511,=,1,1,=,,IC50,nM,,1850.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.85
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235342,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CCC2C(=O)CCC(=O)C=C2C1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '29.00', 'le': '0.54', 'lle': '3.30', 'sei': '16.33'}",CHEMBL4849737,,CHEMBL4849737,5.58,0,http://www.openphacts.org/units/Nanomolar,3614512,=,1,1,=,,IC50,nM,,2660.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.66
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235343,[],CHEMBL4827931,Inhibition of TLR4 (unknown origin) by sandwich ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4825734,Bioorg Med Chem Lett,2021,"{'bei': '13.17', 'le': '0.25', 'lle': '5.71', 'sei': '2.84'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,5.98,0,http://www.openphacts.org/units/Nanomolar,3614513,=,1,1,=,,IC50,nM,,1040.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.04
,,24427040,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '20.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '20.5'}]",CHEMBL5050608,Antagonist activity at human TLR4 expressed in human PBMC cells assessed as inhibition of LPS stimulated TNF level preincubated for 30 mins followed by stimulation and measured after 20 hrs by multiplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2cc3[nH]nc(N[C@@H]4CCNC[C@H]4F)c3cc2C2CC2)cc(C)n1,,,CHEMBL5046316,ACS Med Chem Lett,2022,,CHEMBL5091113,,CHEMBL5091113,,0,http://www.openphacts.org/units/Nanomolar,3785435,>,1,1,>,,IC50,nM,,8000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,8.0
,,24427041,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '20.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '20.5'}]",CHEMBL5050608,Antagonist activity at human TLR4 expressed in human PBMC cells assessed as inhibition of LPS stimulated TNF level preincubated for 30 mins followed by stimulation and measured after 20 hrs by multiplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2cc[nH]c2cc1-c1ccncc1,,,CHEMBL5046316,ACS Med Chem Lett,2022,,CHEMBL5080083,,CHEMBL5080083,,0,http://www.openphacts.org/units/Nanomolar,3785422,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,24427046,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '20.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '20.5'}]",CHEMBL5050613,Antagonist activity at human TLR4 expressed in human whole blood assessed as inhibition of LPS stimulated TNF level preincubated for 30 mins followed by stimulation and measured after 20 hrs by multiplate reader assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cc(-c2cc3[nH]nc(N[C@@H]4CCNC[C@H]4F)c3cc2C2CC2)cc(C)n1,,,CHEMBL5046316,ACS Med Chem Lett,2022,,CHEMBL5091113,,CHEMBL5091113,,0,http://www.openphacts.org/units/Nanomolar,3785435,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,10.0
